"token","author","title","year","textClass"
"7661","Peer Steinbrück","Rede des Bundesministers der Finanzen, Peer Steinbrück, zu den Entwürfen des Bundeshaushaltsplans und des Haushaltsbegleitgesetzes 2006 sowie dem Finanzplan des Bundes 2005 bis 2009","2006","gesprochen:Rede"
"7659","Manfred Wörner","Perspektiven des Bündnisses in den West-Ost-Beziehungen - Rede des Bundesministers der Verteidigung auf der Wehrkundetagung in München","1987","gesprochen:Rede"
"7617","Gerhard Schröder","Rede von Bundeskanzler Gerhard Schröder in der Haushaltsdebatte vor dem Deutschen Bundestag","2002","gesprochen:Rede"
"7594","Helmut Kohl","Rede auf der Öffentlichen Schlusskundgebung anlässlich der 26. Bundestagung des Evangelischen Arbeitskreises der CDU/CSU in Wuppertal","1984","gesprochen:Rede"
"7512","Angela Merkel","Rede von Bundeskanzlerin Angela Merkel am 29. März in der Haushaltsdebatte","2006","gesprochen:Rede"
"7505","Helmut Kohl","Rede vor dem Deutschen Bundestag anlässlich der Aussprache über den Bundeshaushalt","1982","gesprochen:Rede"
"7498","Helmut Kohl","Rede des Bundeskanzlers vor dem Deutschen Bundestag zur Aussprache über den Bundeshaushalt 1995","1995","gesprochen:Rede"
"7433","Wolfgang Schüssel","Rede in der 9. Sitzung des Nationalrates zur Erklärung der Bundesregierung (1)","2000","gesprochen:Rede"
"7425","Wolfgang Schäuble","Rede des Bundesministers der Finanzen, Dr. Wolfgang Schäuble, zum Haushaltsgesetz 2012","2011","gesprochen:Rede"
"7417","Angela Merkel","Rede von Bundeskanzlerin Angela Merkel anlässlich des ""Tages des deutschen Familienunternehmens"" der Stiftung Familienunternehmen","2008","gesprochen:Rede"
"7406","Wolfgang Thierse","Eröffnungsvortrag anläßlich des Geschichtsforums ""Getrennte Vergangenheit - gemeinsame Geschichte?"" im Preußischen Landtag in Berlin am 28. Mai 1999","1999","gesprochen:Rede"
"7358","Helmut Kohl","Rede auf dem 1. Parteitag der CDU in Hamburg","1990","gesprochen:Rede"
"7304","Wolfgang Thierse","Rede von Bundestagspräsident Wolfgang Thierse zum Thema ""Was hält unsere Gesellschaft zusammen? Basis unserer Ethik"" am 14. März 2004 in der Frauenkirche Dresden","2004","gesprochen:Rede"
"7280","Angela Merkel","Erleichterungen für kleinere und mittlere Betriebe","2005","gesprochen:Rede"
"7272","Gerhard Schröder","Rede von Bundeskanzler Gerhard Schröder bei der 39. Kommandeurtagung der Bundeswehr","2002","gesprochen:Rede"
"7264","Wolfgang Schäuble","Rede des Bundesministers der Finanzen, Dr. Wolfgang Schäuble, zum Haushaltsgesetz 2016","2015","gesprochen:Rede"
"7214","Didier Burkhalter","Rede von Bundesrat Didier Burkhalter am Schweizerischen Institut für Auslandforschung - 'Die Schweiz – das liberalste Land in Europa'","2011","gesprochen:Rede"
"7192","Thomas de Maizière","""Neuausrichtung der Bundeswehr"": Rede von Bundesverteidigungsminister Thomas de Maizière","2011","gesprochen:Rede"
"7182","Angela Merkel","Regierungserklärung von Bundeskanzlerin Merkel","2017","gesprochen:Rede"
"7160","Sigmar Gabriel","Rede des Bundesministers für Wirtschaft und Energie, Sigmar Gabriel, zum Haushaltsgesetz 2017","2016","gesprochen:Rede"
"7136","Helmut Kohl","Grundsatzrede auf dem 3. Parteitag der CDU in Düsseldorf","1992","gesprochen:Rede"
"7062","Wolfgang Schüssel","Rede in der 686. Sitzung des Bundesrates zu den Dringlichen Anfragen der Bundesräte Albrecht Konecny und KollegInnen an den Bundeskanzler betreffend Österreich muss ein Sozialstaat bleiben sowie Wider der Verschwendungspolitik der Bun"
"7028","Theo Waigel","Einbringungsrede des Bundesministers der Finanzen zum Haushaltsgesetz 1999","1998","gesprochen:Rede"
"7016","Angela Merkel","Rede von Bundeskanzlerin Merkel beim 21. IG Metall Gewerkschaftstag","2007","gesprochen:Rede"
"6980","Olaf Scholz","Rede des Bundesministers der Finanzen, Olaf Scholz, zum Haushaltsgesetz 2020 und zum Finanzplan des Bundes 2019 bis 2023","2019","gesprochen:Rede"
"6971","Peer Steinbrück","Rede von Bundesfinanzminister Peer Steinbrück beim Neujahrsempfang der Industrie- und Handelskammer Frankfurt am Main am 10. Januar: Grundzüge einer integralen Finanzpolitik","2006","gesprochen:Rede"
"6955","Viktor Klima","Rede in der 60. Sitzung des Nationalrates zur Erklärung des Bundeskanzlers","1997","gesprochen:Rede"
"6937","Gerhard Schröder","Rede von Bundeskanzler Schröder in der Haushaltsdebatte vor dem Bundestag","2000","gesprochen:Rede"
"6903","Angela Merkel","Rede von Bundeskanzlerin Angela Merkel bei der IHK Berlin","2009","gesprochen:Rede"
"6880","Helmut Kohl","Rede anlässlich des 112. Zentralverbandstages von Haus & Grund Deutschland in Bremen","1998","gesprochen:Rede"
"6874","Angela Merkel","Rede von Bundeskanzlerin Merkel beim Unternehmertag 2006 des Bundesverbands des Deutschen Groß- und Außenhandels e.V.","2006","gesprochen:Rede"
"6860","Angela Merkel","Regierungserklärung von Bundeskanzlerin Dr. Angela Merkel","2009","gesprochen:Rede"
