"count","key1","key2","key3","key4"
"40","Josef L.","","1875","Gebrauchsliteratur::Brief"
"40","Maria H.","","1919","Gebrauchsliteratur::Brief"
"40","Regina G.","","1918","Gebrauchsliteratur::Brief"
"39","Anna K.","","1855","Gebrauchsliteratur::Brief"
"39","Augusta von H.","","1858","Gebrauchsliteratur::Brief"
"39","Barbara S.","","1884","Gebrauchsliteratur::Brief"
"39","Georg D.","","1869","Gebrauchsliteratur::Brief"
"39","Georg S.","","1899","Gebrauchsliteratur::Brief"
"39","Hans A.","","1930","Gebrauchsliteratur::Brief"
"39","Josef R.","","1924","Gebrauchsliteratur::Brief"
"39","Karl R.","","1926","Gebrauchsliteratur::Brief"
"39","Maria V.","","1932","Gebrauchsliteratur::Brief"
"39","Maria von der H.","","1910","Gebrauchsliteratur::Brief"
"39","Mathilda Franziska W.","","1912","Gebrauchsliteratur::Brief"
"39","Pfarrer Xaver R.","","1865","Gebrauchsliteratur::Brief"
"39","Walter S.","","1929","Gebrauchsliteratur::Brief"
"39","Wilhelm B.","","1911","Gebrauchsliteratur::Brief"
"38","Anton H.","","1851","Gebrauchsliteratur::Brief"
"38","Franz A.","","1932","Gebrauchsliteratur::Brief"
"38","Gustav L.","","1910","Gebrauchsliteratur::Brief"
"38","Hermann V.","","1898","Gebrauchsliteratur::Brief"
"38","Jakob G.","","1899","Gebrauchsliteratur::Brief"
"38","Maria Cleofa G.","","1894","Gebrauchsliteratur::Brief"
"38","Philipp P.","","1915","Gebrauchsliteratur::Brief"
"38","Regina R.","","1875","Gebrauchsliteratur::Brief"
"38","S. S.","","1891","Gebrauchsliteratur::Brief"
"38","Wilhelm B.","","1910","Gebrauchsliteratur::Brief"
"38","Xaver E.","","1888","Gebrauchsliteratur::Brief"
"37","Andreas W.","","1879","Gebrauchsliteratur::Brief"
"37","Barbara S.","","1881","Gebrauchsliteratur::Brief"
"37","Conrad B.","","1881","Gebrauchsliteratur::Brief"
"37","Elisabeth V.","","1937","Gebrauchsliteratur::Brief"
"37","Georg S.","","1900","Gebrauchsliteratur::Brief"
"37","Hans A.","","1923","Gebrauchsliteratur::Brief"
"37","Helene M.","","1895","Gebrauchsliteratur::Brief"
"37","Ignaz R.","","1914","Gebrauchsliteratur::Brief"
"37","Josef S.","","1939","Gebrauchsliteratur::Brief"
"37","Josefa M.","","1907","Gebrauchsliteratur::Brief"
"37","Karl W.","","1875","Gebrauchsliteratur::Brief"
"37","Karolina D.","","1922","Gebrauchsliteratur::Brief"
"37","Maria Clara J.","","1850","Gebrauchsliteratur::Brief"
"37","Maria V.","","1898","Gebrauchsliteratur::Brief"
"37","Marie","","1936","Gebrauchsliteratur::Brief"
"37","Nikolaus H.","","1852","Gebrauchsliteratur::Brief"
"37","Rupert M.","","1908","Gebrauchsliteratur::Brief"
"36","Anna K.","","1910","Gebrauchsliteratur::Brief"
"36","Anna U.","","1906","Gebrauchsliteratur::Brief"
"36","Elisabeth D.","","1894","Gebrauchsliteratur::Brief"
"36","Elise K.","","1860","Gebrauchsliteratur::Brief"
"36","Emilie V.","","1873","Gebrauchsliteratur::Brief"
"36","Felix K.","","1914","Gebrauchsliteratur::Brief"
"36","Georg B.","","1895","Gebrauchsliteratur::Brief"
"36","Georg S.","","1898","Gebrauchsliteratur::Brief"
"36","Grete","","1933","Gebrauchsliteratur::Brief"
"36","Johanna R.","","1868","Gebrauchsliteratur::Brief"
"36","Johannes G.","","1894","Gebrauchsliteratur::Brief"
"36","Wilhelm J.","","1916","Gebrauchsliteratur::Brief"
"36","Wilhelmine von L.","","1852","Gebrauchsliteratur::Brief"
"35","Alois S.","","1922","Gebrauchsliteratur::Brief"
"35","Anna R.","","1909","Gebrauchsliteratur::Brief"
"35","Anna R.","","1913","Gebrauchsliteratur::Brief"
"35","Arthur Max Julius S.","","1934","Gebrauchsliteratur::Brief"
"35","Emma G.","","1875","Gebrauchsliteratur::Brief"
"35","Frieda Auguste T.","","1935","Gebrauchsliteratur::Brief"
"35","Georg S.","","1903","Gebrauchsliteratur::Brief"
"35","Helene M.","","1911","Gebrauchsliteratur::Brief"
"35","Josef W.","","1916","Gebrauchsliteratur::Brief"
"35","Karl R.","","1927","Gebrauchsliteratur::Brief"
"35","Lorenz S.","","1894","Gebrauchsliteratur::Brief"
"35","Philippina (""Lina"") H.","","1899","Gebrauchsliteratur::Brief"
"35","Therese L.","","1851","Gebrauchsliteratur::Brief"
"34","Alois/Aloys M.","","1851","Gebrauchsliteratur::Brief"
"34","Anna B.","","1907","Gebrauchsliteratur::Brief"
"34","Charitas S.","","1891","Gebrauchsliteratur::Brief"
"34","Georg S.","","1902","Gebrauchsliteratur::Brief"
"34","Heinrich F.","","1932","Gebrauchsliteratur::Brief"
"34","Heinrich K.","","1907","Gebrauchsliteratur::Brief"
"34","Hugo A.","","1863","Gebrauchsliteratur::Brief"
"34","Karolina M.","","1930","Gebrauchsliteratur::Brief"
"34","Maria","","1903","Gebrauchsliteratur::Brief"
"34","Wilhelm W.","","1908","Gebrauchsliteratur::Brief"
"33","Albert Richard M.","","1908","Gebrauchsliteratur::Brief"
"33","Babette P.","","1912","Gebrauchsliteratur::Brief"
"33","Georg S.","","1889","Gebrauchsliteratur::Brief"
"33","Heinrich K.","","1923","Gebrauchsliteratur::Brief"
"33","Jakob G.","","1898","Gebrauchsliteratur::Brief"
"33","Josef B.","","1914","Gebrauchsliteratur::Brief"
"33","Josef D.","","1931","Gebrauchsliteratur::Brief"
"33","Joseph W.","","1867","Gebrauchsliteratur::Brief"
"33","Katharina B.","","1912","Gebrauchsliteratur::Brief"
"33","Paul S.","","1913","Gebrauchsliteratur::Brief"
"33","Philipp P.","","1886","Gebrauchsliteratur::Brief"
"33","Therese H.","","1894","Gebrauchsliteratur::Brief"
"33","Wilhelm H.","","1860","Gebrauchsliteratur::Brief"
"33","Xaver G.","","1903","Gebrauchsliteratur::Brief"
"32","Adelinde D.","","1930","Gebrauchsliteratur::Brief"
"32","Adolf A.","","1959","Gebrauchsliteratur::Brief"
"32","Anna H.","","1856","Gebrauchsliteratur::Brief"
"32","Elisabeth V.","","1936","Gebrauchsliteratur::Brief"
"32","Friedrich Wilhelm G.","","1869","Gebrauchsliteratur::Brief"
"32","Hermann O.","","1880","Gebrauchsliteratur::Brief"
"32","Jakob G.","","1915","Gebrauchsliteratur::Brief"
"32","Josef R.","","1871","Gebrauchsliteratur::Brief"
"32","Josefa M.","","1909","Gebrauchsliteratur::Brief"
"32","Kreszenz L.","","1857","Gebrauchsliteratur::Brief"
"32","Regina G.","","1900","Gebrauchsliteratur::Brief"
"32","Xaver B.","","1856","Gebrauchsliteratur::Brief"
"31","Adelinde D.","","1933","Gebrauchsliteratur::Brief"
"31","Anna M.","","1873","Gebrauchsliteratur::Brief"
"31","Anton H.","","1853","Gebrauchsliteratur::Brief"
"31","Anton M.","","1868","Gebrauchsliteratur::Brief"
"31","Barbara S.","","1850","Gebrauchsliteratur::Brief"
"31","Barbara W.","","1886","Gebrauchsliteratur::Brief"
"31","Erich S.","","1929","Gebrauchsliteratur::Brief"
"31","Felix K.","","1913","Gebrauchsliteratur::Brief"
"31","Franz Josef W.","","1894","Gebrauchsliteratur::Brief"
"31","Georg S.","","1895","Gebrauchsliteratur::Brief"
"31","Gertrud S.","","1912","Gebrauchsliteratur::Brief"
"31","Hans A.","","1928","Gebrauchsliteratur::Brief"
"31","Helene M.","","1909","Gebrauchsliteratur::Brief"
"31","Johann Christoph S.","","1853","Gebrauchsliteratur::Brief"
"31","Josef S.","","1949","Gebrauchsliteratur::Brief"
"31","Lina H.","","1906","Gebrauchsliteratur::Brief"
"31","Ludwig R.","","1866","Gebrauchsliteratur::Brief"
"31","Sophie u. Michael H.","","1858","Gebrauchsliteratur::Brief"
"31","Wilhelmine T.","","1931","Gebrauchsliteratur::Brief"
"30","Alban Z.","","1862","Gebrauchsliteratur::Brief"
"30","Emanuel F.","","1934","Gebrauchsliteratur::Brief"
"30","Franz Josef W.","","1875","Gebrauchsliteratur::Brief"
"30","Franz O.","","1859","Gebrauchsliteratur::Brief"
"30","Gabriel F.","","1863","Gebrauchsliteratur::Brief"
"30","Georg B.","","1898","Gebrauchsliteratur::Brief"
"30","Helene M.","","1902","Gebrauchsliteratur::Brief"
"30","Karl B.","","1913","Gebrauchsliteratur::Brief"
"30","Katharina B.","","1913","Gebrauchsliteratur::Brief"
"30","Martin B.","","1901","Gebrauchsliteratur::Brief"
"30","Martin R.","","1922","Gebrauchsliteratur::Brief"
"30","Nanette H.","","1864","Gebrauchsliteratur::Brief"
"30","Natalie B.","","1911","Gebrauchsliteratur::Brief"
"30","Sophia S.","","1871","Gebrauchsliteratur::Brief"
"30","Ursula V.","","1927","Gebrauchsliteratur::Brief"
"30","Wilhelm W.","","1928","Gebrauchsliteratur::Brief"
"29","Arzt und Anton H.","","1857","Gebrauchsliteratur::Brief"
"29","Deochar G.","","1864","Gebrauchsliteratur::Brief"
"29","Franziska K.","","1855","Gebrauchsliteratur::Brief"
"29","Heinrich L.","","1925","Gebrauchsliteratur::Brief"
"29","Helene M.","","1896","Gebrauchsliteratur::Brief"
"29","Ignatz H.","","1878","Gebrauchsliteratur::Brief"
"29","Jakob G.","","1904","Gebrauchsliteratur::Brief"
"29","Karl Franz Heinrich J.","","1934","Gebrauchsliteratur::Brief"
"29","Karolina M.","","1931","Gebrauchsliteratur::Brief"
"29","Kaspar A.","","1889","Gebrauchsliteratur::Brief"
"29","Luise W.","","1925","Gebrauchsliteratur::Brief"
"29","Margarete G.","","1927","Gebrauchsliteratur::Brief"
"29","Maria E.","","1912","Gebrauchsliteratur::Brief"
"29","Maria R.","","1880","Gebrauchsliteratur::Brief"
"29","Mathilda Franziska W.","","1914","Gebrauchsliteratur::Brief"
"29","Michael H.","","1852","Gebrauchsliteratur::Brief"
"29","Sophie V.","","1873","Gebrauchsliteratur::Brief"
"29","Wilhelm J.","","1852","Gebrauchsliteratur::Brief"
"28","Albert F.","","1905","Gebrauchsliteratur::Brief"
"28","Anna S.","","1858","Gebrauchsliteratur::Brief"
"28","Arthur Max Julius S.","","1925","Gebrauchsliteratur::Brief"
"28","Baron D.","","1853","Gebrauchsliteratur::Brief"
"28","Elisabeth H.","","1944","Gebrauchsliteratur::Brief"
"28","Elisabeth S.","","1906","Gebrauchsliteratur::Brief"
"28","Hanna A.","","1864","Gebrauchsliteratur::Brief"
"28","Heinrich F.","","1931","Gebrauchsliteratur::Brief"
"28","Heinrich L.","","1926","Gebrauchsliteratur::Brief"
"28","Hugo A.","","1862","Gebrauchsliteratur::Brief"
"28","Jakob G.","","1907","Gebrauchsliteratur::Brief"
"28","Johannes G.","","1897","Gebrauchsliteratur::Brief"
"28","Josef B.","","1913","Gebrauchsliteratur::Brief"
"28","Josef S.","","1936","Gebrauchsliteratur::Brief"
"28","Karl Franz Heinrich J.","","1923","Gebrauchsliteratur::Brief"
"28","Katharina G.","","1854","Gebrauchsliteratur::Brief"
"28","Luise W.","","1920","Gebrauchsliteratur::Brief"
"28","Maria Cleofa G.","","1896","Gebrauchsliteratur::Brief"
"28","Maria Cleofa G.","","1899","Gebrauchsliteratur::Brief"
"28","Notburga F.","","1858","Gebrauchsliteratur::Brief"
"28","Regina R.","","1876","Gebrauchsliteratur::Brief"
"28","Rupert M.","","1907","Gebrauchsliteratur::Brief"
"28","Viktoria S.","","1885","Gebrauchsliteratur::Brief"
"28","Vitus P.","","1887","Gebrauchsliteratur::Brief"
"28","Wilhelm R.","","1908","Gebrauchsliteratur::Brief"
"28","Xaver G.","","1875","Gebrauchsliteratur::Brief"
"27","Creszenz H.","","1893","Gebrauchsliteratur::Brief"
"27","Elisabeth V.","","1925","Gebrauchsliteratur::Brief"
"27","Franz Josef W.","","1886","Gebrauchsliteratur::Brief"
"27","Franz von H.","","1854","Gebrauchsliteratur::Brief"
"27","Georg D.","","1872","Gebrauchsliteratur::Brief"
"27","Jakob G.","","1903","Gebrauchsliteratur::Brief"
"27","Josefa M.","","1911","Gebrauchsliteratur::Brief"
"27","Lorenz W.","","1867","Gebrauchsliteratur::Brief"
"27","Magdalena F.","","1916","Gebrauchsliteratur::Brief"
"27","O.","","1856","Gebrauchsliteratur::Brief"
"27","Theodor H.","","1895","Gebrauchsliteratur::Brief"
"27","Viktoria L.","","1890","Gebrauchsliteratur::Brief"
"27","W.","","1874","Gebrauchsliteratur::Brief"
"27","Walter S.","","1924","Gebrauchsliteratur::Brief"
"26","Adolf A.","","1931","Gebrauchsliteratur::Brief"
"26","Albert Richard M.","","1909","Gebrauchsliteratur::Brief"
"26","Andreas P.","","1891","Gebrauchsliteratur::Brief"
"26","Anna R.","","1912","Gebrauchsliteratur::Brief"
"26","Elisabetha W.","","1861","Gebrauchsliteratur::Brief"
"26","G. von L.","","1852","Gebrauchsliteratur::Brief"
"26","Georg B.","","1881","Gebrauchsliteratur::Brief"
"26","Gertrud S.","","1906","Gebrauchsliteratur::Brief"
"26","Jakob G.","","1916","Gebrauchsliteratur::Brief"
"26","Johannes R.","","1865","Gebrauchsliteratur::Brief"
"26","Joseph M.","","1891","Gebrauchsliteratur::Brief"
"26","Karl B.","","1925","Gebrauchsliteratur::Brief"
"26","Katharina V.","","1931","Gebrauchsliteratur::Brief"
"26","Margaretha B.","","1851","Gebrauchsliteratur::Brief"
"26","Maria Cleofa G.","","1891","Gebrauchsliteratur::Brief"
"26","Maria H.","","1929","Gebrauchsliteratur::Brief"
"26","Maria Z.","","1901","Gebrauchsliteratur::Brief"
"26","Martin B.","","1905","Gebrauchsliteratur::Brief"
"26","Urban S.","","1926","Gebrauchsliteratur::Brief"
"26","Wilhelm J.","","1882","Gebrauchsliteratur::Brief"
"25","Adolf A.","","1937","Gebrauchsliteratur::Brief"
"25","Anna S.","","1914","Gebrauchsliteratur::Brief"
"25","Babette A.","","1927","Gebrauchsliteratur::Brief"
"25","Dr. Emil F.","","1890","Gebrauchsliteratur::Brief"
"25","Elisabeth S.","","1854","Gebrauchsliteratur::Brief"
"25","Elisabeth V.","","1922","Gebrauchsliteratur::Brief"
"25","Georg A.","","1931","Gebrauchsliteratur::Brief"
"25","Heinrich H.","","1859","Gebrauchsliteratur::Brief"
"25","Helene M.","","1882","Gebrauchsliteratur::Brief"
"25","Jakob F.","","1934","Gebrauchsliteratur::Brief"
"25","Jakob G.","","1900","Gebrauchsliteratur::Brief"
"25","Johanna K.","","1897","Gebrauchsliteratur::Brief"
"25","Josefine/Josephine S.","","1907","Gebrauchsliteratur::Brief"
"25","Karolina H.","","1860","Gebrauchsliteratur::Brief"
"25","Lorenz S.","","1896","Gebrauchsliteratur::Brief"
"25","Luise Anna Maria P.","","1936","Gebrauchsliteratur::Brief"
"25","Mathilda Franziska W.","","1891","Gebrauchsliteratur::Brief"
"25","Max H.","","1855","Gebrauchsliteratur::Brief"
"25","Monika G.","","1885","Gebrauchsliteratur::Brief"
"25","Philipp P.","","1907","Gebrauchsliteratur::Brief"
"25","Philipp P.","","1908","Gebrauchsliteratur::Brief"
"24","Aloysia S.","","1850","Gebrauchsliteratur::Brief"
"24","Anna K.","","1877","Gebrauchsliteratur::Brief"
"24","Augusta von H.","","1856","Gebrauchsliteratur::Brief"
"24","Bertha B.","","1872","Gebrauchsliteratur::Brief"
"24","Franz Josef W.","","1880","Gebrauchsliteratur::Brief"
"24","Friedrich B.","","1852","Gebrauchsliteratur::Brief"
"24","Georg B.","","1889","Gebrauchsliteratur::Brief"
"24","Gertrud S.","","1914","Gebrauchsliteratur::Brief"
"24","Heinrich B.","","1912","Gebrauchsliteratur::Brief"
"24","Jakob S.","","1859","Gebrauchsliteratur::Brief"
"24","Johann B.","","1889","Gebrauchsliteratur::Brief"
"24","Josefa M.","","1913","Gebrauchsliteratur::Brief"
"24","Josefine T.","","1903","Gebrauchsliteratur::Brief"
"24","Karl F.","","1894","Gebrauchsliteratur::Brief"
"24","Karl G.","","1898","Gebrauchsliteratur::Brief"
"24","Karl M.","","1853","Gebrauchsliteratur::Brief"
"24","Kreszenz L.","","1927","Gebrauchsliteratur::Brief"
"24","Lina R.","","1875","Gebrauchsliteratur::Brief"
"24","Magdalena F.","","1918","Gebrauchsliteratur::Brief"
"24","Magdalena G.","","1873","Gebrauchsliteratur::Brief"
"24","Maria Cleofa G.","","1904","Gebrauchsliteratur::Brief"
"24","Maria V.","","1891","Gebrauchsliteratur::Brief"
"24","Maria von der H.","","1904","Gebrauchsliteratur::Brief"
"24","Marie S.","","1891","Gebrauchsliteratur::Brief"
"24","Martin B.","","1896","Gebrauchsliteratur::Brief"
"24","Martin W.","","1908","Gebrauchsliteratur::Brief"
"24","Mathias K.","","1911","Gebrauchsliteratur::Brief"
"24","Mathilda Franziska W.","","1907","Gebrauchsliteratur::Brief"
"24","Nanette H.","","1863","Gebrauchsliteratur::Brief"
"24","O.","","1880","Gebrauchsliteratur::Brief"
"24","Reinhold M.","","1928","Gebrauchsliteratur::Brief"
"24","Wilhelmine T.","","1932","Gebrauchsliteratur::Brief"
"24","Xaver G.","","1902","Gebrauchsliteratur::Brief"
"23","Amalie G.","","1904","Gebrauchsliteratur::Brief"
"23","Auguste Hermine F.","","1928","Gebrauchsliteratur::Brief"
"23","Elisabeth H.","","1942","Gebrauchsliteratur::Brief"
"23","Ernst B.","","1903","Gebrauchsliteratur::Brief"
"23","Georg B.","","1893","Gebrauchsliteratur::Brief"
"23","Georg F. H.","","1874","Gebrauchsliteratur::Brief"
"23","Georg S.","","1914","Gebrauchsliteratur::Brief"
"23","Johann H.","","1871","Gebrauchsliteratur::Brief"
"23","Johanna M.","","1850","Gebrauchsliteratur::Brief"
"23","Johannes B.","","1897","Gebrauchsliteratur::Brief"
"23","Johannes R.","","1868","Gebrauchsliteratur::Brief"
"23","Julius N.","","1892","Gebrauchsliteratur::Brief"
"23","Karl B.","","1914","Gebrauchsliteratur::Brief"
"23","Katharina N.","","1859","Gebrauchsliteratur::Brief"
"23","Katharina W.","","1851","Gebrauchsliteratur::Brief"
"23","Lina W.","","1905","Gebrauchsliteratur::Brief"
"23","Magdalena S.","","1857","Gebrauchsliteratur::Brief"
"23","Maria E.","","1905","Gebrauchsliteratur::Brief"
"23","Sophie H.","","1899","Gebrauchsliteratur::Brief"
"22","Anna O.","","1858","Gebrauchsliteratur::Brief"
"22","Anton H.","","1857","Gebrauchsliteratur::Brief"
"22","Anton W.","","1854","Gebrauchsliteratur::Brief"
"22","Elisabeth B.","","1892","Gebrauchsliteratur::Brief"
"22","Franz Josef W.","","1893","Gebrauchsliteratur::Brief"
"22","Franz K.","","1923","Gebrauchsliteratur::Brief"
"22","Friedrich M.","","1862","Gebrauchsliteratur::Brief"
"22","Gustav H.","","1909","Gebrauchsliteratur::Brief"
"22","Heinrich L.","","1927","Gebrauchsliteratur::Brief"
"22","Josef B.","","1910","Gebrauchsliteratur::Brief"
"22","Joseph (""Peppi"") R.","","1870","Gebrauchsliteratur::Brief"
"22","Karl W.","","1864","Gebrauchsliteratur::Brief"
"22","Katharina B.","","1911","Gebrauchsliteratur::Brief"
"22","Katharina S.","","1863","Gebrauchsliteratur::Brief"
"22","Katharina V.","","1934","Gebrauchsliteratur::Brief"
"22","Margaretha P.","","1890","Gebrauchsliteratur::Brief"
"22","Maria E.","","1913","Gebrauchsliteratur::Brief"
"22","Max H.","","1861","Gebrauchsliteratur::Brief"
"22","Maxim von L.","","1852","Gebrauchsliteratur::Brief"
"22","Pfarrer Xaver R.","","1866","Gebrauchsliteratur::Brief"
"22","Philipp P.","","1893","Gebrauchsliteratur::Brief"
"21","Anna B.","","1904","Gebrauchsliteratur::Brief"
"21","Anton F.","","1857","Gebrauchsliteratur::Brief"
"21","Arthur Max Julius S.","","1933","Gebrauchsliteratur::Brief"
"21","August M.","","1860","Gebrauchsliteratur::Brief"
"21","August O.","","1880","Gebrauchsliteratur::Brief"
"21","Babette und Hans A.","","1920","Gebrauchsliteratur::Brief"
"21","Elisabeth S.","","1907","Gebrauchsliteratur::Brief"
"21","Elisabeth S.","","1909","Gebrauchsliteratur::Brief"
"21","Emma","","1922","Gebrauchsliteratur::Brief"
"21","Felix K.","","1912","Gebrauchsliteratur::Brief"
"21","Georg A.","","1930","Gebrauchsliteratur::Brief"
"21","Georg B.","","1884","Gebrauchsliteratur::Brief"
"21","Georg B.","","1896","Gebrauchsliteratur::Brief"
"21","Gustav L.","","1908","Gebrauchsliteratur::Brief"
"21","Jakob V.","","1866","Gebrauchsliteratur::Brief"
"21","Josef B.","","1885","Gebrauchsliteratur::Brief"
"21","Karolina D.","","1931","Gebrauchsliteratur::Brief"
"21","Kaspar A.","","1908","Gebrauchsliteratur::Brief"
"21","Kreszenz L.","","1859","Gebrauchsliteratur::Brief"
"21","Magdalena R.","","1927","Gebrauchsliteratur::Brief"
"21","Maria E.","","1898","Gebrauchsliteratur::Brief"
"21","Maria E.","","1900","Gebrauchsliteratur::Brief"
"21","Philippina (""Lina"") H.","","1911","Gebrauchsliteratur::Brief"
"21","Sophie V.","","1932","Gebrauchsliteratur::Brief"
"21","Therese W.","","1894","Gebrauchsliteratur::Brief"
"20","Carl G.","","1902","Gebrauchsliteratur::Brief"
"20","Carl G.","","1903","Gebrauchsliteratur::Brief"
"20","Deochar G.","","1853","Gebrauchsliteratur::Brief"
"20","Deochar G.","","1855","Gebrauchsliteratur::Brief"
"20","Elisabeth W.","","1903","Gebrauchsliteratur::Brief"
"20","Elise K.","","1861","Gebrauchsliteratur::Brief"
"20","Frieda","","1872","Gebrauchsliteratur::Brief"
"20","H.","","1931","Gebrauchsliteratur::Brief"
"20","Heinrich P.","","1926","Gebrauchsliteratur::Brief"
"20","Helene M.","","1880","Gebrauchsliteratur::Brief"
"20","Johann H.","","1869","Gebrauchsliteratur::Brief"
"20","Johann Z.","","1867","Gebrauchsliteratur::Brief"
"20","Johannes G.","","1900","Gebrauchsliteratur::Brief"
"20","Josef S.","","1940","Gebrauchsliteratur::Brief"
"20","Joseph P.","","1899","Gebrauchsliteratur::Brief"
"20","Julius E.","","1905","Gebrauchsliteratur::Brief"
"20","Katharina B.","","1904","Gebrauchsliteratur::Brief"
"20","Kreszenz L.","","1930","Gebrauchsliteratur::Brief"
"20","Louise M.","","1853","Gebrauchsliteratur::Brief"
"20","Maria D.","","1889","Gebrauchsliteratur::Brief"
"20","Maria E.","","1908","Gebrauchsliteratur::Brief"
"20","Maria V.","","1895","Gebrauchsliteratur::Brief"
"20","Max H.","","1860","Gebrauchsliteratur::Brief"
"20","Philomena M.","","1903","Gebrauchsliteratur::Brief"
"20","Regina G.","","1914","Gebrauchsliteratur::Brief"
"20","Rosalia K.","","1865","Gebrauchsliteratur::Brief"
"20","Sophie S.","","1893","Gebrauchsliteratur::Brief"
"20","Sylvester H.","","1893","Gebrauchsliteratur::Brief"
"20","Therese H.","","1908","Gebrauchsliteratur::Brief"
"20","Walter K.","","1903","Gebrauchsliteratur::Brief"
"20","Wilhelmine S.","","1857","Gebrauchsliteratur::Brief"
"19","Anna K.","","1879","Gebrauchsliteratur::Brief"
"19","Barbara W.","","1867","Gebrauchsliteratur::Brief"
"19","Benedikt B.","","1900","Gebrauchsliteratur::Brief"
"19","Christian H.","","1871","Gebrauchsliteratur::Brief"
"19","Christine/Christiana G.","","1897","Gebrauchsliteratur::Brief"
"19","Elisabeth H.","","1957","Gebrauchsliteratur::Brief"
"19","Elisabeth K.","","1857","Gebrauchsliteratur::Brief"
"19","Elisabeth K.","","1861","Gebrauchsliteratur::Brief"
"19","Elisabeth V.","","1930","Gebrauchsliteratur::Brief"
"19","Elisabetha W.","","1862","Gebrauchsliteratur::Brief"
"19","Fanny G.","","1856","Gebrauchsliteratur::Brief"
"19","Georg A.","","1920","Gebrauchsliteratur::Brief"
"19","Georg B.","","1894","Gebrauchsliteratur::Brief"
"19","Heinrich F.","","1922","Gebrauchsliteratur::Brief"
"19","Johanna R.","","1866","Gebrauchsliteratur::Brief"
"19","Johannes G.","","1891","Gebrauchsliteratur::Brief"
"19","Johannes G.","","1898","Gebrauchsliteratur::Brief"
"19","Johannes G.","","1899","Gebrauchsliteratur::Brief"
"19","Josef B.","","1897","Gebrauchsliteratur::Brief"
"19","Josef B.","","1915","Gebrauchsliteratur::Brief"
"19","Josef W.","","1900","Gebrauchsliteratur::Brief"
"19","Karl G.","","1897","Gebrauchsliteratur::Brief"
"19","Karl R.","","1929","Gebrauchsliteratur::Brief"
"19","Kaspar A.","","1906","Gebrauchsliteratur::Brief"
"19","Kaspar H.","","1851","Gebrauchsliteratur::Brief"
"19","Magdalena G.","","1882","Gebrauchsliteratur::Brief"
"19","Maria K.","","1908","Gebrauchsliteratur::Brief"
"19","Maria V.","","1885","Gebrauchsliteratur::Brief"
"19","Marie F.","","1900","Gebrauchsliteratur::Brief"
"19","Paul S.","","1907","Gebrauchsliteratur::Brief"
"19","Paul S.","","1910","Gebrauchsliteratur::Brief"
"19","Paul S.","","1911","Gebrauchsliteratur::Brief"
"19","Pius G.","","1901","Gebrauchsliteratur::Brief"
"19","Regina G.","","1896","Gebrauchsliteratur::Brief"
"19","Regina G.","","1903","Gebrauchsliteratur::Brief"
"19","Reinhold M.","","1926","Gebrauchsliteratur::Brief"
"19","Sophie V.","","1935","Gebrauchsliteratur::Brief"
"19","Therese F.","","1893","Gebrauchsliteratur::Brief"
"19","Therese H.","","1910","Gebrauchsliteratur::Brief"
"19","Vater Dr. Josef S.","","1874","Gebrauchsliteratur::Brief"
"19","Walburga S.","","1876","Gebrauchsliteratur::Brief"
"19","Wilhelm J.","","1912","Gebrauchsliteratur::Brief"
"19","Wilhelm L.","","1929","Gebrauchsliteratur::Brief"
"19","Wilhelmine T.","","1933","Gebrauchsliteratur::Brief"
"18","Adelinde D.","","1931","Gebrauchsliteratur::Brief"
"18","Anna H.","","1854","Gebrauchsliteratur::Brief"
"18","Anna K.","","1878","Gebrauchsliteratur::Brief"
"18","Betty B.","","1918","Gebrauchsliteratur::Brief"
"18","C. S.","","1875","Gebrauchsliteratur::Brief"
"18","Franz Z.","","1873","Gebrauchsliteratur::Brief"
"18","Franziska H.","","1896","Gebrauchsliteratur::Brief"
"18","Friedrich K.","","1899","Gebrauchsliteratur::Brief"
"18","Georg S.","","1864","Gebrauchsliteratur::Brief"
"18","Georg; Anna R.","","1904","Gebrauchsliteratur::Brief"
"18","J. L.","","1862","Gebrauchsliteratur::Brief"
"18","Jakob G.","","1894","Gebrauchsliteratur::Brief"
"18","Johann H.","","1870","Gebrauchsliteratur::Brief"
"18","Johann Z.","","1868","Gebrauchsliteratur::Brief"
"18","Jos. W.","","1918","Gebrauchsliteratur::Brief"
"18","Josef R.","","1872","Gebrauchsliteratur::Brief"
"18","Kaspar A.","","1891","Gebrauchsliteratur::Brief"
"18","Kaspar H.","","1853","Gebrauchsliteratur::Brief"
"18","Lina H.","","1914","Gebrauchsliteratur::Brief"
"18","Louise M.","","1859","Gebrauchsliteratur::Brief"
"18","Lucie B.","","1893","Gebrauchsliteratur::Brief"
"18","Maria H.","","1943","Gebrauchsliteratur::Brief"
"18","Mathilda Franziska W.","","1910","Gebrauchsliteratur::Brief"
"18","Michael J.","","1859","Gebrauchsliteratur::Brief"
"18","Monika G.","","1884","Gebrauchsliteratur::Brief"
"18","Otto A.","","1937","Gebrauchsliteratur::Brief"
"18","Sophie J.","","1889","Gebrauchsliteratur::Brief"
"17","Albert B.","","1894","Gebrauchsliteratur::Brief"
"17","Albert F.","","1909","Gebrauchsliteratur::Brief"
"17","Albert Otto Heinrich S.","","1930","Gebrauchsliteratur::Brief"
"17","Anna S.","","1907","Gebrauchsliteratur::Brief"
