"token","author","title","year","textClass"
"14503","","Henry V","2010","gesprochen"
"14475","","We Are Four Lions","2011","gesprochen"
"14469","","La vallée du bonheur","2006","gesprochen"
"14458","","""Leverage"" The Morning After Job","2010","gesprochen"
"14456","","The Odd Couple","2002","gesprochen"
"14454","","Ein wahres Verbrechen","2000","gesprochen"
"14451","","MASH","2010","gesprochen"
"14442","","Miss Congeniality 2: Armed and Fabulous","2005","gesprochen"
"14434","","Click","2008","gesprochen"
"14432","","Ludwig II","2014","gesprochen"
"14426","","Dumb & Dumber","2001","gesprochen"
"14406","","Private Parts","2005","gesprochen"
"14394","","""Lie to Me"" A Perfect Score","2011","gesprochen"
"14381","","Incorrigible","2014","gesprochen"
"14376","","Ocean's Twelve","2013","gesprochen"
"14368","","Sicko","2009","gesprochen"
"14364","","Friends with Benefits","2013","gesprochen"
"14362","","Dragonheart: A New Beginning","2008","gesprochen"
"14356","","Go","2003","gesprochen"
"14353","","El Dorado","2003","gesprochen"
"14346","","Kill Bill The Whole Bloody Affair","2013","gesprochen"
"14342","","Anatevka","2014","gesprochen"
"14340","","Ich will mein Leben leben","2011","gesprochen"
"14334","","The Apartment","2003","gesprochen"
"14313","","In Bed with Madonna - sanning eller konsekvens?","2004","gesprochen"
"14289","","Enemy of the State","2005","gesprochen"
"14284","","The Town","2013","gesprochen"
"14279","","A Very Harold & Kumar 3D Christmas","2012","gesprochen"
"14277","","Baby Boy","2004","gesprochen"
"14269","","Network","2008","gesprochen"
"14265","","Bernie","2013","gesprochen"
"14255","","Gran Torino","2013","gesprochen"
"14254","","A Woman Under the Influence","2012","gesprochen"
"14241","","Vivement dimanche!","2010","gesprochen"
"14240","","Volver","2007","gesprochen"
"14212","","Dave Matthews Band: The Videos 1994-2001","2005","gesprochen"
"14208","","Two Merry Adventurers","2011","gesprochen"
"14204","","Bold Native","2012","gesprochen"
"14181","","La reine Margot","2009","gesprochen"
"14178","","Happy-Go-Lucky","2012","gesprochen"
"14175","","Good Vibrations","2001","gesprochen"
"14152","","Any Given Sunday","2001","gesprochen"
"14137","","Double Indemnity","2013","gesprochen"
