"token","author","title","year","textClass"
"337","Humboldt, Alexander von","Alexander von Humboldt an Carl Sigismund Kunth","1839","Wissenschaft"
"318","Humboldt, Alexander von","Alexander von Humboldt an Johann Moritz Rugendas","1855","Wissenschaft"
"314","Humboldt, Alexander von","Alexander von Humboldt an Hermann Schlagintweit","1853","Wissenschaft"
"309","Gottfried Ehrenberg, Christian","Christian Gottfried Ehrenberg an Alexander von Humboldt","1852","Wissenschaft"
"297","Humboldt, Alexander von","Alexander von Humboldt an Johann Moritz Rugendas","1851","Wissenschaft"
"293","Humboldt, Alexander von","Alexander von Humboldt an Carl Sigismund Kunth","1842","Wissenschaft"
"288","Schlagintweit-Sakünlünski, Hermann","Hermann Schlagintweit an Alexander von Humboldt","1854","Wissenschaft"
"286","Humboldt, Alexander von","Alexander von Humboldt an Hermann Schlagintweit","1852","Wissenschaft"
"276","Rugendas, Johann Moritz","Johann Moritz Rugendas an Alexander von Humboldt","1825","Wissenschaft"
"274","Humboldt, Alexander von","Alexander von Humboldt an Samuel Thomas Soemmerring","1793","Wissenschaft"
"266","Humboldt, Alexander von","Alexander von Humboldt an Richard Schomburgk","1840","Wissenschaft"
"262","Humboldt, Alexander von","Alexander von Humboldt an Franz Julius Ferdinand Meyen","1836","Wissenschaft"
"253","Gottfried Ehrenberg, Christian","Christian Gottfried Ehrenberg an Alexander von Humboldt","1840","Wissenschaft"
"235","Humboldt, Alexander von","Alexander von Humboldt an Carl Sigismund Kunth","1840","Wissenschaft"
"228","Humboldt, Alexander von","Alexander von Humboldt an Carl Sigismund Kunth","1838","Wissenschaft"
"225","Humboldt, Alexander von","Alexander von Humboldt an Karl Ludwig Willdenow","1795","Wissenschaft"
"222","Gottfried Ehrenberg, Christian","Christian Gottfried Ehrenberg an Alexander von Humboldt","1855","Wissenschaft"
"212","Gottfried Ehrenberg, Christian","Christian Gottfried Ehrenberg an Alexander von Humboldt","1831","Wissenschaft"
"211","Humboldt, Alexander von","Alexander von Humboldt an Hermann Schlagintweit","1850","Wissenschaft"
"203","Humboldt, Alexander von","Alexander von Humboldt an die Witwe von Franz Julius Ferdinand Meyen","1840","Wissenschaft"
"199","Humboldt, Alexander von","Alexander von Humboldt an Karl Ludwig Willdenow","1805","Wissenschaft"
"188","Humboldt, Alexander von","Alexander von Humboldt an Carl Sigismund Kunth","1832","Wissenschaft"
"188","Humboldt, Alexander von","Alexander von Humboldt an Johann Moritz Rugendas","1827","Wissenschaft"
"182","Humboldt, Alexander von","Alexander von Humboldt an Marie-Josèphe Kunth","1840","Wissenschaft"
"181","Humboldt, Alexander von","Alexander von Humboldt an Adolph und Hermann Schlagintweit","1854","Wissenschaft"
"179","Humboldt, Alexander von","Alexander von Humboldt an Christian Gottfried Ehrenberg","1832","Wissenschaft"
"175","Humboldt, Alexander von","Alexander von Humboldt an Christian Gottfried Ehrenberg","1843","Wissenschaft"
"171","Walker-Arnott, George Arnott","George Arnott Walker-Arnott an Alexander von Humboldt","1825","Wissenschaft"
"168","Humboldt, Alexander von","Alexander von Humboldt an Carl Sigismund Kunth","1813","Wissenschaft"
"165","Rugendas, Johann Moritz","Johann Moritz Rugendas an Alexander von Humboldt","1854","Wissenschaft"
"160","Humboldt, Alexander von","Alexander von Humboldt an Samuel Thomas Soemmerring","1794","Wissenschaft"
"156","Gottfried Ehrenberg, Christian","Christian Gottfried Ehrenberg an Alexander von Humboldt","1838","Wissenschaft"
"149","Gottfried Ehrenberg, Christian","Christian Gottfried Ehrenberg an Alexander von Humboldt","1850","Wissenschaft"
"147","Gottfried Ehrenberg, Christian","Christian Gottfried Ehrenberg an Alexander von Humboldt","1834","Wissenschaft"
"143","Humboldt, Alexander von","Alexander von Humboldt an Otto Schomburgk","1845","Wissenschaft"
"141","Humboldt, Alexander von","Alexander von Humboldt an Karl Christian Gmelin","1829","Wissenschaft"
"137","Humboldt, Alexander von","Alexander von Humboldt an Christian Gottfried Ehrenberg","1827","Wissenschaft"
"137","Humboldt, Alexander von","Alexander von Humboldt an Otto Schomburgk","1834","Wissenschaft"
"136","Hooker, Joseph Dalton","Joseph Dalton Hooker an Alexander von Humboldt","1857","Wissenschaft"
"136","Humboldt, Alexander von","Alexander von Humboldt an Christian Gottfried Ehrenberg","1859","Wissenschaft"
"135","Humboldt, Alexander von","Alexander von Humboldt an Franz Julius Ferdinand Meyen","1832","Wissenschaft"
"126","Humboldt, Alexander von","Alexander von Humboldt an Samuel Thomas Soemmerring","1826","Wissenschaft"
"119","Humboldt, Alexander von","Alexander von Humboldt an Otto Schomburgk","1848","Wissenschaft"
"117","Humboldt, Alexander von","Alexander von Humboldt an Adolph und Hermann Schlagintweit","1849","Wissenschaft"
"116","Humboldt, Alexander von","Alexander von Humboldt an Joseph Dalton Hooker","1845","Wissenschaft"
"105","Humboldt, Alexander von","Alexander von Humboldt an Carl Sigismund Kunth","1843","Wissenschaft"
"104","Schlagintweit, Robert, Freiherr von; Schlagintweit-Sakünlünski, Hermann","Hermann und Robert Schlagintweit an Alexander von Humboldt","1857","Wissenschaft"
"97","Kunth, Carl Sigismund","Von Carl Sigismund Kunth an Alexander von Humboldt","1833","Wissenschaft"
"95","Humboldt, Alexander von","Alexander von Humboldt an Carl Sigismund Kunth","1828","Wissenschaft"
"94","Humboldt, Alexander von","Alexander von Humboldt an Robert Schlagintweit","1858","Wissenschaft"
"90","Humboldt, Alexander von","Alexander von Humboldt an Franz Julius Ferdinand Meyen","1835","Wissenschaft"
"89","Humboldt, Alexander von","Alexander von Humboldt an Carl Sigismund Kunth","1834","Wissenschaft"
"88","Humboldt, Alexander von","Alexander von Humboldt an Adolph und Hermann Schlagintweit","1850","Wissenschaft"
"87","Encke, Johann Franz","Johann Franz Encke an Christian Gottfried Ehrenberg","1847","Wissenschaft"
"87","Humboldt, Alexander von","Alexander von Humboldt an Carl Sigismund Kunth [Berlin], Sonnabend, [12","1842","Wissenschaft"
"86","Humboldt, Alexander von","Alexander von Humboldt an Franz Julius Ferdinand Meyen","1829","Wissenschaft"
"78","Humboldt, Alexander von","Alexander von Humboldt an Franz Julius Ferdinand Meyen","1838","Wissenschaft"
"66","Humboldt, Alexander von","Alexander von Humboldt an Emil Schlagintweit","1856","Wissenschaft"
"65","Humboldt, Alexander von","Alexander von Humboldt an Carl Sigismund Kunth","1827","Wissenschaft"
"65","Humboldt, Alexander von","Alexander von Humboldt an Christian Gottfried Ehrenberg und Johann Franz Encke","1830","Wissenschaft"
"62","Humboldt, Alexander von","Alexander von Humboldt an Carl Sigismund Kunth","1835","Wissenschaft"
"60","Humboldt, Alexander von","Alexander von Humboldt an Franz Julius Ferdinand Meyen","1828","Wissenschaft"
"58","Humboldt, Alexander von","Alexander von Humboldt an Hermann und Robert Schlagintweit","1857","Wissenschaft"
"37","Humboldt, Alexander von","Alexander von Humboldt an Otto Schomburgk","1843","Wissenschaft"
"36","Humboldt, Alexander von","Alexander von Humboldt an [Hermann?] Schlagintweit","1859","Wissenschaft"
"32","Humboldt, Alexander von","Alexander von Humboldt an Robert Schlagintweit","1857","Wissenschaft"
"31","Humboldt, Alexander von","Alexander von Humboldt an Carl Sigismund Kunth","1830","Wissenschaft"
"17","Humboldt, Alexander von","Alexander von Humboldt an Marie-Josèphe Kunth","1829","Wissenschaft"
