"token","author","title","year","textClass"
"343213","Reuscher, Samuel Friedrich August","Lehrbuch der Geschichte der Völker und Staaten des Alterthums","1824","Gebrauchsliteratur::Schulbuch"
"341708","Kahnmeyer, Ludwig:Schulze, Hermann","Anschaulich-ausführliches Realienbuch ; Ausg. A, vollst. Ausg., 61. - 65. Aufl.","1904","Gebrauchsliteratur::Schulbuch"
"341289","","Vierunddreißig Lebensbilder aus der deutschen Litteratur ; 3. Aufl.","1900","Gebrauchsliteratur::Schulbuch"
"340168","","Deutsches Lesebuch für Seminare und andere höhere Lehranstalten. Von Goethe bis zur Gegenwart ; Band 2, [Schülerband]","1905","Gebrauchsliteratur::Schulbuch"
"339894","Hüffner, Jakob:Mattes, Friedrich Wilhelm","Badisches Realienbuch ; 15., umgearb. u. verm. Aufl.","1916","Gebrauchsliteratur::Schulbuch"
"338167","Kahnmeyer, Ludwig:Schulze, Hermann","Realienbuch ; Ausg. A, vollst. Ausg. für evang. Schulen, 281. - 290. Aufl.","1918","Gebrauchsliteratur::Schulbuch"
"337552","Pütz, Wilhelm","Historische Darstellungen und Charakteristiken. Die Geschichte des Alterthums ; Bd. 1 ; 2., umgearb. Aufl.","1873","Gebrauchsliteratur::Schulbuch"
"337253","Müller, David:Lange, Rudolf","Geschichte des deutschen Volkes ; 19., verb. Aufl. / besorgt von Rudolf Lange","1905","Gebrauchsliteratur::Schulbuch"
"335251","Wackernagel, Philipp","Auswahl deutscher Gedichte nach den nationalen metrischen Formen derselben ; 6., verb. Ausg.","1872","Gebrauchsliteratur::Schulbuch"
"335215","Meyer, Johannes","Lesebuch der Erdkunde für Schule und Haus. Bilder aus der allgemeinen Geographie und aus den aussereuropäischen Erdteilen ; Bd. 1","1890","Gebrauchsliteratur::Schulbuch"
"334820","Bauer, Ludwig Amandus","Allgemeine Weltgeschichte für alle Stände. Mit einem Stahlstich ; Bd. 6","1839","Gebrauchsliteratur::Schulbuch"
"334742","Leo, Heinrich","Lehrbuch der Universalgeschichte. Neuere Geschichte ; Bd. 6","1844","Gebrauchsliteratur::Schulbuch"
"334451","Rohden, Ludwig","Leitfaden der Weltgeschichte für die höheren Classen evangelischer Gymnasien und Realschulen, sowie zum Privatgebrauch für Lehrer und für Gebildete überhaupt","1859","Gebrauchsliteratur::Schulbuch"
"333791","Engelien, August:Fechner, Heinrich","Deutsches Lesebuch. [Theil 1, [Schülerband]] ; Theil 1, [Schülerband] ; Ausgabe C., in 2 Teilen","1876","Gebrauchsliteratur::Schulbuch"
"332556","Richter, Gustav","Annalen der deutschen Geschichte im Mittelalter. Annalen des Deutschen Reichs im Zeitalter Heinrichs IV. ; Abt. 3, Bd. 2, Hälfte 1","1898","Gebrauchsliteratur::Schulbuch"
"331958","","Diesterwegs Realienbuch","1913","Gebrauchsliteratur::Schulbuch"
"331907","Forbiger, Albert","Kurzer Abriß der alten Geographie","1850","Gebrauchsliteratur::Schulbuch"
"331461","Overhage, Heinrich:Annegarn, Joseph","Handbuch der Geographie für die Jugend ; 7. Ausg., abermals sehr erw. u. verb.","1860","Gebrauchsliteratur::Schulbuch"
"331401","Beier, Karl:Lamprecht, Karl","Tausend Jahre deutscher Vergangenheit in Quellen heimatlicher Geschichte. [Bd. 2] ; Bd. 2","1911","Gebrauchsliteratur::Schulbuch"
"328439","Genniges, E.:Buschmann, Johannes","Deutsches Lesebuch. Deutsche Dichtung in der Neuzeit ; Abt. 2 ; 10. Aufl.","1916","Gebrauchsliteratur::Schulbuch"
