"token","author","title","year","textClass"
"196579","May, Karl (#118818651)","Old Surehand II","1897","Belletristik::Reiseliteratur"
"194324","Arnim, Achim (#118504177)","Armut, Reichtum, Schuld und Buße der Gräfin Dolores","1810","Belletristik::Roman"
"193852","May, Karl (#118818651)","Winnetou IV","1910","Belletristik::Reiseliteratur"
"193243","François, Louise (#118692577)","Stufenjahre eines Glücklichen","1877","Belletristik::Roman"
"193185","Beyle, Marie-Henri (Stendahl; #118617648)","Rot und Schwarz","1830","Belletristik::Roman"
"192681","Büchner, Luise (#117052744)","Deutsche Geschichte von 1815-1870","1875","Belletristik::Prosa"
"192652","Gerstäcker, Friedrich (#118538810)","Die Flußpiraten des Mississippi. Aus dem Waldleben Amerikas.","1847","Belletristik::Roman"
"192584","May, Karl (#118818651)","Im Reiche des silbernen Löwen I","1897","Belletristik::Reiseliteratur"
"192010","May, Karl (#118818651)","Im Reiche des silbernen Löwen II","1899","Belletristik::Reiseliteratur"
"191230","Wassermann, Jakob (#118629387)","Das Gänsemännchen","1915","Belletristik::Roman"
"189959","Ziegler und Kliphausen, Heinrich Anselm (#118772902)","Die asiatische Banise","1689","Belletristik::Roman"
"189521","Wieland, Christoph Martin (#118632477)","Geschichte des Agathon","1766","Belletristik::Roman"
"188641","Verne, Jules (#118626620)","Mathias Sandorf","1887","Belletristik::Roman"
"188165","May, Karl (#118818651)","Satan und Ischariot III","1897","Belletristik::Reiseliteratur"
"187957","Tieck, Ludwig (#12989432X)","Geschichte des Herrn William Lovell","1795","Belletristik::Roman"
"187604","Paul, Jean (#118557211)","Flegeljahre","1804","Belletristik::Roman; Prosa"
"186857","Zola, Emile (#118637223)","Germinal","1885","Belletristik::Roman"
"186194","May, Karl (#118818651)","Am Jenseits","1899","Belletristik::Reiseliteratur"
"185988","Navarra, Margarete (#118577719)","Der Heptameron","1558","Belletristik::Prosa"
"185128","Kuhn, Adalbert (#116601825); Schwartz, Wilhelm (#121003310)","Norddeutsche Sagen, Märchen und Gebräuche","1848","Belletristik::Märchen; Sagen"
"185035","May, Karl (#118818651)","Im Lande des Mahdi II","1896","Belletristik::Reiseliteratur"
"182418","Gerstäcker, Friedrich (#118538810)","Die Regulatoren in Arkansas. Aus dem Waldleben Amerikas","1846","Belletristik::Roman"
"180999","Schambach, Georg (#117103314); Müller, Wilhelm (#11858524X)","Niedersächsische Sagen und Märchen","1855","Belletristik::Märchen; Sagen"
"180598","Scott, Walter (#118612409)","Ivanhoe","1820","Belletristik::Roman"
"180171","Lessing, Gotthold Ephraim (#118572121)","Hamburgische Dramaturgie","1767","Wissenschaft::Ästhetik"
"179962","Pauli, Johannes (#118592114)","Schimpf und Ernst","1522","Belletristik::Prosa"
"179573","Anonym","Schau-Platz der Betrieger","1687","Belletristik::Prosa"
"179340","Schopenhauer, Johanna (#118610473)","Gabriele","1821","Belletristik::Roman"
"178888","May, Karl (#118818651)","Im Lande des Mahdi III","1896","Belletristik::Reiseliteratur"
"178531","Wille, Bruno (#11863318X)","Die Abendburg","1909","Belletristik::Roman"
"178292","Gotthelf, Jeremias (#118540963)","Uli der Pächter","1849","Belletristik::Roman"
"176428","Franzos, Karl Emil (#118702599)","Der Pojaz","1879","Belletristik::Roman"
"176375","May, Karl (#118818651)","Am Stillen Ocean","1904","Belletristik::Reiseliteratur"
"176233","Otto, Louise (#118590901)","Nürnberg","1859","Belletristik::Roman"
"175869","Musäus, Johann Karl August (#118735365)","Grandison der Zweite oder Geschichte des Herrn von N.","1760","Belletristik::Briefroman"
"175675","Arnim, Bettina (#118504185)","Die Günderode","1840","Belletristik::Roman"
"175508","May, Karl (#118818651)","Auf fremden Pfaden","1895","Belletristik::Reiseliteratur"
"175362","Vulpius, Christian August (#118770489)","Rinaldo Rinaldini, der Räuberhauptmann","1799","Belletristik::Roman"
"174981","Herder, Johann Gottfried (#118549553)","Kritische Wälder","1769","Gebrauchsliteratur::Theorie"
"174099","Goethe, Johann Wolfgang (#118540238)","Wilhelm Meisters Wanderjahre","1821","Belletristik::Roman"
"173971","Scheffel, Joseph Viktor (#118606832)","Ekkehard","1855","Belletristik::Roman"
"173964","Paul, Jean (#118557211)","Die unsichtbare Loge","1793","Belletristik::Roman; Prosa"
"173768","May, Karl (#118818651)","Old Surehand III","1898","Belletristik::Reiseliteratur"
"172047","Le Sage, Alain René (#118572032)","Die Geschichte des Gil Blas von Santillana","1715","Belletristik::Roman"
"171952","May, Karl (#118818651)","Satan und Ischariot I","1897","Belletristik::Reiseliteratur"
"171507","(#11855333X)","Ilias","1793","Belletristik::Epos"
"170210","Flaubert, Gustave (#118533754)","Die Schule der Empfindsamkeit","1869","Belletristik::Roman"
"169606","Naubert, Benedikte (#118586564)","Volksmährchen der Deutschen","1789","Belletristik::Märchen"
"168792","Gogol, Nikolai (#118540424)","Die toten Seelen oder Tschitschikows Abenteuer","1842","Belletristik::Roman"
"167868","Defoe, Daniel (#118524275)","Robinson Crusoe","1719","Belletristik::Roman"
"167568","Zesen, Philipp (#118636596)","Assenat","1670","Belletristik::Roman"
"167443","Wolzogen, Caroline (#118771272)","Erzählungen","1826","Belletristik::Prosa"
"167075","Motte Fouqué, Caroline (#118692321)","Resignation","1829","Belletristik::Roman"
"166898","May, Karl (#118818651)","Satan und Ischariot II","1897","Belletristik::Reiseliteratur"
"166524","Pichler, Caroline (#118742361)","Agathocles","1808","Belletristik::Roman"
"166252","Raabe, Wilhelm (#118597442)","Der Hungerpastor","1863","Belletristik::Roman"
"165923","Zola, Emile (#118637223)","Nana","1879","Belletristik::Roman"
"164531","Fischart, Johann (#118533185)","Geschichtklitterung","1575","Belletristik::Roman"
"164145","Verne, Jules (#118626620)","Die Schiffbrüchigen des »Jonathan«","1909","Belletristik::Roman"
"163443","Schnabel, Johann Gottfried (#118609475)","Der im Irrgarten der Liebe herumtaumelnde Kavalier","1738","Belletristik::Roman"
"163231","Hoffmann, E.T.A. (#118552465)","Lebensansichten des Katers Murr","1820","Belletristik::Roman"
"162838","Brentano, Clemens (#118515055)","Godwi oder Das steinerne Bild der Mutter","1801","Belletristik::Roman"
"162035","Gotthelf, Jeremias (#118540963)","Geld und Geist","1843","Belletristik::Roman"
"161908","Verne, Michel (#130123951)","Das Reisebureau Thompson und Comp.","1907","Belletristik::Roman"
"161168","Beer, Johann (#118508253)","Die kurzweiligen Sommer-Täge","1683","Belletristik::Roman"
"159182","Gotthelf, Jeremias (#118540963)","Wie Uli der Knecht glücklich wird","1841","Belletristik::Roman"
"158742","Heinse, Wilhelm (#118548565)","Hildegard von Hohenthal","1795","Belletristik::Roman"
