"token","author","title","year","textClass"
"16894","Augsburgerallgemeine","Allgemeine Zeitung: Nr. 5. 5. Januar 1840","1840","Zeitung"
"16843","Augsburgerallgemeine","Allgemeine Zeitung: Nr. 101. 10. April 1840","1840","Zeitung"
"16821","Augsburgerallgemeine","Allgemeine Zeitung: Nr. 12. 12. Januar 1840","1840","Zeitung"
"16816","Augsburgerallgemeine","Allgemeine Zeitung: Nr. 28. 28. Januar 1840","1840","Zeitung"
"16800","Augsburgerallgemeine","Allgemeine Zeitung: Nr. 63. 3. März 1840","1840","Zeitung"
"16769","Augsburgerallgemeine","Allgemeine Zeitung: Nr. 159. 7. Juni 1840","1840","Zeitung"
"16645","Augsburgerallgemeine","Allgemeine Zeitung: Nr. 23. 23. Januar 1840","1840","Zeitung"
"16645","Augsburgerallgemeine","Allgemeine Zeitung: Nr. 9. 9. Januar 1840","1840","Zeitung"
"16506","Augsburgerallgemeine","Allgemeine Zeitung: Nr. 21. 21. Januar 1840","1840","Zeitung"
"16265","Augsburgerallgemeine","Allgemeine Zeitung: Nr. 14. 14. Januar 1840","1840","Zeitung"
"16193","Augsburgerallgemeine","Allgemeine Zeitung: Nr. 32. 1. Februar 1840","1840","Zeitung"
"16177","Augsburgerallgemeine","Allgemeine Zeitung: Nr. 116. 25. April 1840","1840","Zeitung"
"16123","Augsburgerallgemeine","Allgemeine Zeitung: Nr. 16. 16. Januar 1840","1840","Zeitung"
"16084","Augsburgerallgemeine","Allgemeine Zeitung: Nr. 86. 26. März 1840","1840","Zeitung"
"16038","Augsburgerallgemeine","Allgemeine Zeitung: Nr. 178. 26. Juni 1840","1840","Zeitung"
"15830","Augsburgerallgemeine","Allgemeine Zeitung: Nr. 29. 29. Januar 1840","1840","Zeitung"
"15211","Augsburgerallgemeine","Allgemeine Zeitung: Nr. 6. 6. Januar 1840","1840","Zeitung"
"14874","Augsburgerallgemeine","Allgemeine Zeitung: Nr. 42. 11. Februar 1840","1840","Zeitung"
"9122","Augsburgerallgemeine","Allgemeine Zeitung: Nr. 126. 5. Mai 1840","1840","Zeitung"
