"count","key1","key2","key3","key4"
"23","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Erhard Friedrich Vogel. Töpen bei Hof, 16. Dezember 1787.","1787","Gebrauchsliteratur::Korrespondenz"
"23","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Friedrich Benedikt von Oertel. Meiningen, 15. Juli 1801 bis 11. Juli 1801.","1801","Gebrauchsliteratur::Korrespondenz"
"23","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Friedrich Carl und Paulowna Maria. Bayreuth, 17. November 1809.","1809","Gebrauchsliteratur::Korrespondenz"
"23","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Heinrich Voß. Bayreuth, 2. Februar 1818 bis 3. Februar 1818.","1818","Gebrauchsliteratur::Korrespondenz"
"23","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Johann Adam Lorenz von Oerthel. Hof, September 1786.","1786","Gebrauchsliteratur::Korrespondenz"
"23","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Johann Chr. Martin Miedel. Bayreuth, Ende 1814.","1814","Gebrauchsliteratur::Korrespondenz"
"23","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Johann Friedrich Freiherr Cotta von Cottendorf. Bayreuth, 10. Juli 1812.","1812","Gebrauchsliteratur::Korrespondenz"
"23","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Johann Friedrich Freiherr Cotta von Cottendorf. Bayreuth, 12. Februar 1809.","1809","Gebrauchsliteratur::Korrespondenz"
"23","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Johann Friedrich Freiherr Cotta von Cottendorf. Bayreuth, 16. Februar 1813.","1813","Gebrauchsliteratur::Korrespondenz"
"23","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Johann Friedrich Freiherr Cotta von Cottendorf. Bayreuth, 17. Dezember 1808.","1808","Gebrauchsliteratur::Korrespondenz"
"23","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Johann Friedrich Freiherr Cotta von Cottendorf. Bayreuth, 2. März 1821.","1821","Gebrauchsliteratur::Korrespondenz"
"23","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Johann Friedrich Freiherr Cotta von Cottendorf. Bayreuth, 22. Dezember 1811.","1811","Gebrauchsliteratur::Korrespondenz"
"23","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Johann Friedrich Freiherr Cotta von Cottendorf. Bayreuth, 24. Oktober 1814.","1814","Gebrauchsliteratur::Korrespondenz"
"23","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Johann Friedrich Freiherr Cotta von Cottendorf. Bayreuth, 25. Dezember 1812.","1812","Gebrauchsliteratur::Korrespondenz"
"23","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Johann Georg Jacob von Ahlefeldt. Weimar, 11. September 1800.","1800","Gebrauchsliteratur::Korrespondenz"
"23","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Johannes Perthes. Bayreuth, 3. Dezember 1805.","1805","Gebrauchsliteratur::Korrespondenz"
"23","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Josephine von Sydow. Coburg, 16. Oktober 1803.","1803","Gebrauchsliteratur::Korrespondenz"
"23","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Josephine von Sydow. Weimar, 26. April 1799 bis 29. April 1799.","1799","Gebrauchsliteratur::Korrespondenz"
"23","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Josephine von Sydow. Weimar, 26. September 1799.","1799","Gebrauchsliteratur::Korrespondenz"
"23","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Karl und Luise Förster. Bayreuth, 28. Juli 1822 bis 28. Juli 1822.","1822","Gebrauchsliteratur::Korrespondenz"
"23","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Paul Emile Thieriot. Weimar, 23. Februar 1800.","1800","Gebrauchsliteratur::Korrespondenz"
"23","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Philipp Konrad Marheineke. Bayreuth, 15. Dezember 1807.","1807","Gebrauchsliteratur::Korrespondenz"
"23","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Rebekka und Samuel Wulff Friedlaender. Weimar, 8. Mai 1799.","1799","Gebrauchsliteratur::Korrespondenz"
"23","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Renate Otto. Bayreuth, 7. März 1807.","1807","Gebrauchsliteratur::Korrespondenz"
"23","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Siegfried August Mahlmann. Meiningen, 5. Oktober 1801.","1801","Gebrauchsliteratur::Korrespondenz"
"23","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Sophie Rosine Richter. Leipzig, 3. Mai 1783.","1783","Gebrauchsliteratur::Korrespondenz"
"22","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Albrecht, Christian und Christoph Otto. Hof, 14. Juni 1789.","1789","Gebrauchsliteratur::Korrespondenz"
"22","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Alexandrine Freifrau von Seckendorff-Aberdar. Hof, 14. August 1797.","1797","Gebrauchsliteratur::Korrespondenz"
"22","Berend, Eduard (#118655795; ed.)","Von Jean Paul an August Ferdinand Bernhardi. Meiningen, 5. Januar 1802.","1802","Gebrauchsliteratur::Korrespondenz"
"22","Berend, Eduard (#118655795; ed.)","Von Jean Paul an August Gottlieb Meißner. Hof, 26. Mai 1789.","1789","Gebrauchsliteratur::Korrespondenz"
"22","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Auguste Sophie Henriette Schwendler. Bayreuth, 28. April 1808.","1808","Gebrauchsliteratur::Korrespondenz"
"22","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Caroline Herder. Meiningen, 11. Mai 1803.","1803","Gebrauchsliteratur::Korrespondenz"
"22","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Caroline Mayer. Berlin, April 1801.","1801","Gebrauchsliteratur::Korrespondenz"
"22","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Caroline Richter. Bayreuth, 31. März 1822.","1822","Gebrauchsliteratur::Korrespondenz"
"22","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Caroline Richter. München, 8. Juli 1820.","1820","Gebrauchsliteratur::Korrespondenz"
"22","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Bayreuth, 22. Juli 1813.","1813","Gebrauchsliteratur::Korrespondenz"
"22","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Bayreuth, Oktober 1814.","1814","Gebrauchsliteratur::Korrespondenz"
"22","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Ohne Ort, 15. Mai 1809.","1809","Gebrauchsliteratur::Korrespondenz"
"22","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Weimar, 10. August 1799.","1799","Gebrauchsliteratur::Korrespondenz"
"22","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Emanuel. Coburg, 21. Juli 1804.","1804","Gebrauchsliteratur::Korrespondenz"
"22","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Emanuel. Hof, 17. November 1795.","1795","Gebrauchsliteratur::Korrespondenz"
"22","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Emanuel. Hof, 19. März 97.","1797","Gebrauchsliteratur::Korrespondenz"
"22","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Emanuel. Weimar, 28. Februar 1799.","1799","Gebrauchsliteratur::Korrespondenz"
"22","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Erhard Friedrich Vogel. Hof, 13. Oktober 1789.","1789","Gebrauchsliteratur::Korrespondenz"
"22","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Erhard Friedrich Vogel. Hof, 15. Juli 1785.","1785","Gebrauchsliteratur::Korrespondenz"
"22","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Erhard Friedrich Vogel. Töpen bei Hof, 13. Juli 1788.","1788","Gebrauchsliteratur::Korrespondenz"
"22","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Friedrich Wernlein. Hof, 22. März 1795.","1795","Gebrauchsliteratur::Korrespondenz"
"22","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Georg Andreas Reimer. Bayreuth, 7. Februar 1817.","1817","Gebrauchsliteratur::Korrespondenz"
"22","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Heinrich Voß. Bayreuth, 17. Dezember 1820 bis 18. Dezember 1820.","1820","Gebrauchsliteratur::Korrespondenz"
"22","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Heinrich Voß. Bayreuth, 30. August 1820.","1820","Gebrauchsliteratur::Korrespondenz"
"22","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Johann Adam Lorenz von Oerthel. Hof, 5. November 1785.","1785","Gebrauchsliteratur::Korrespondenz"
"22","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Johann Friedrich Freiherr Cotta von Cottendorf. Bayreuth, 28. September 1812.","1812","Gebrauchsliteratur::Korrespondenz"
"22","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Johann Friedrich Freiherr Cotta von Cottendorf. Bayreuth, Februar 1810.","1810","Gebrauchsliteratur::Korrespondenz"
"22","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Josephine von Sydow. Weimar, 17. März 1800.","1800","Gebrauchsliteratur::Korrespondenz"
"22","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Karl Gustav von Brinckmann. Bayreuth, 2. April 1805.","1805","Gebrauchsliteratur::Korrespondenz"
"22","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Marianne Lux. Bayreuth, 20. Juni 1813.","1813","Gebrauchsliteratur::Korrespondenz"
"22","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Paul Emile Thieriot. Weimar, 11. April 1799.","1799","Gebrauchsliteratur::Korrespondenz"
"22","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Richard Groote. Bayreuth, 6. November 1821.","1821","Gebrauchsliteratur::Korrespondenz"
"22","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Sophie Rosine Richter. Leipzig, 14. April 1783.","1783","Gebrauchsliteratur::Korrespondenz"
"21","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Carl Friedrich Kunz. Bayreuth, 17. April 1814.","1814","Gebrauchsliteratur::Korrespondenz"
"21","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Caroline Herder. Hof, 31. Juli 97.","1797","Gebrauchsliteratur::Korrespondenz"
"21","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Caroline Richter. Dinkelsbühl, 6. Juni 1819.","1819","Gebrauchsliteratur::Korrespondenz"
"21","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Caspar Friedrich Freiherr von Schuckmann. Bayreuth, 5. März 1807.","1807","Gebrauchsliteratur::Korrespondenz"
"21","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Charlotte von Kalb. Hof, 21. Oktober 1797.","1797","Gebrauchsliteratur::Korrespondenz"
"21","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Charlotte von Kalb. Hof, Ende 1796 — 29. Januar 1797.","1796","Gebrauchsliteratur::Korrespondenz"
"21","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Hof, 23. März 1795.","1795","Gebrauchsliteratur::Korrespondenz"
"21","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Hof, 8. Mai 1795.","1795","Gebrauchsliteratur::Korrespondenz"
"21","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Leipzig, 21. September 1798.","1798","Gebrauchsliteratur::Korrespondenz"
"21","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Meiningen, 21. oder 22. Juni 1801.","1801","Gebrauchsliteratur::Korrespondenz"
"21","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Weimar, 22. August 1799.","1799","Gebrauchsliteratur::Korrespondenz"
"21","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Dorothea Friederike Wirth. Hof, 3. März 1790.","1790","Gebrauchsliteratur::Korrespondenz"
"21","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Emanuel. Bayreuth, 9. September 1809.","1809","Gebrauchsliteratur::Korrespondenz"
"21","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Emanuel. Coburg, 29. September 1803.","1803","Gebrauchsliteratur::Korrespondenz"
"21","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Emanuel. Hof, 16. Februar 96.","1796","Gebrauchsliteratur::Korrespondenz"
"21","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Emanuel. Hof, 20. August 1795.","1795","Gebrauchsliteratur::Korrespondenz"
"21","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Emanuel. Hof, 8. November 1796.","1796","Gebrauchsliteratur::Korrespondenz"
"21","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Emanuel. Meiningen, 26. Dezember 1802.","1802","Gebrauchsliteratur::Korrespondenz"
"21","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Emanuel. Meiningen, 4. Juni 1802.","1802","Gebrauchsliteratur::Korrespondenz"
"21","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Emanuel. Meiningen, 6. April 1803.","1803","Gebrauchsliteratur::Korrespondenz"
"21","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Emilie Dorothea Friederike Harmes. Berlin, 13. März 1801.","1801","Gebrauchsliteratur::Korrespondenz"
"21","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Emilie Dorothea Friederike Harmes. Coburg, 27. März 1804.","1804","Gebrauchsliteratur::Korrespondenz"
"21","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Erhard Friedrich Vogel. Hof, 10. September 1785.","1785","Gebrauchsliteratur::Korrespondenz"
"21","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Erhard Friedrich Vogel. Hof, 14. März 1786.","1786","Gebrauchsliteratur::Korrespondenz"
"21","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Erhard Friedrich Vogel. Töpen bei Hof, 15. Juli 1787.","1787","Gebrauchsliteratur::Korrespondenz"
"21","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Franz Wilhelm Jung. Bayreuth, 5. Januar 1811.","1811","Gebrauchsliteratur::Korrespondenz"
"21","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Friedrich Benedikt von Oertel. Hof, 1. Dezember 96.","1796","Gebrauchsliteratur::Korrespondenz"
"21","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Friedrich Benedikt von Oertel. Leipzig, 17. November 1797 bis 18. November 1797.","1797","Gebrauchsliteratur::Korrespondenz"
"21","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Friedrich Heinrich Jacobi. Bayreuth, 12. April 1817.","1817","Gebrauchsliteratur::Korrespondenz"
"21","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Friedrich Heinrich Jacobi. Weimar, 12. Februar 1799.","1799","Gebrauchsliteratur::Korrespondenz"
"21","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Friedrich Köppen. Bayreuth, 6. Februar 1821.","1821","Gebrauchsliteratur::Korrespondenz"
"21","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Georg Andreas Reimer. Bayreuth, 17. April 1821.","1821","Gebrauchsliteratur::Korrespondenz"
"21","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Georg Andreas Reimer. Bayreuth, 9. April 1820.","1820","Gebrauchsliteratur::Korrespondenz"
"21","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Heinrich Voß. Bayreuth, 28. September 1817.","1817","Gebrauchsliteratur::Korrespondenz"
"21","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Johann Ernst Wagner. Bayreuth, 2. Mai 1806.","1806","Gebrauchsliteratur::Korrespondenz"
"21","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Johann Friedrich Freiherr Cotta von Cottendorf. Bayreuth, 14. Oktober 1811.","1811","Gebrauchsliteratur::Korrespondenz"
"21","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Johann Friedrich Freiherr Cotta von Cottendorf. Bayreuth, 15. Dezember 1809.","1809","Gebrauchsliteratur::Korrespondenz"
"21","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Johann Friedrich Freiherr Cotta von Cottendorf. Bayreuth, 22. Mai 1810.","1810","Gebrauchsliteratur::Korrespondenz"
"21","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Johann Friedrich Freiherr Cotta von Cottendorf. Coburg, 11. Mai 1804.","1804","Gebrauchsliteratur::Korrespondenz"
"21","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Johann Georg Jacob von Ahlefeldt. Bayreuth, 5. Dezember 1823.","1823","Gebrauchsliteratur::Korrespondenz"
"21","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Johann Georg Jacob von Ahlefeldt. Coburg, 22. Oktober 1803.","1803","Gebrauchsliteratur::Korrespondenz"
"21","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Karl Ludwig von Knebel. Bayreuth, 13. Februar 1815.","1815","Gebrauchsliteratur::Korrespondenz"
"21","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Karl Philipp Moritz. Schwarzenbach a. d. Saale, 29. Juni 1792.","1792","Gebrauchsliteratur::Korrespondenz"
"21","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Paul Emile Thieriot. Coburg, 29. Juli 1804.","1804","Gebrauchsliteratur::Korrespondenz"
"21","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Renate Otto. Bayreuth, 10. Juli 1803.","1803","Gebrauchsliteratur::Korrespondenz"
"21","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Renate Wirth. Schwarzenbach a. d. Saale, 16. August 1792.","1792","Gebrauchsliteratur::Korrespondenz"
"21","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Sophie Rosine Richter. Leipzig, 3. April 1783.","1783","Gebrauchsliteratur::Korrespondenz"
"21","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Sophie Rosine Richter. Leipzig, 3. November 1781.","1781","Gebrauchsliteratur::Korrespondenz"
"21","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Wilhelmine von Kropff. Hof, 2. Juni 1796.","1796","Gebrauchsliteratur::Korrespondenz"
"20","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Amöne Herold. Leipzig, 4. November 1797 bis 5. November 1797.","1797","Gebrauchsliteratur::Korrespondenz"
"20","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Amöne Herold. Leipzig, 5. Januar 1798.","1798","Gebrauchsliteratur::Korrespondenz"
"20","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Caroline Richter. Berlin, 30. Oktober 1800.","1800","Gebrauchsliteratur::Korrespondenz"
"20","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Charles Villers, de. Bayreuth, 19. Juni 1810.","1810","Gebrauchsliteratur::Korrespondenz"
"20","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Charlotte von Kalb. Hof, 21. Februar 1797.","1797","Gebrauchsliteratur::Korrespondenz"
"20","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Heinrich Wolke. Bayreuth, 7. Juni 1821.","1821","Gebrauchsliteratur::Korrespondenz"
"20","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Bayreuth, 1810 oder 1811.","1810","Gebrauchsliteratur::Korrespondenz"
"20","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Bayreuth, 27. März 1810.","1810","Gebrauchsliteratur::Korrespondenz"
"20","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Coburg, 19. Juni 1804.","1804","Gebrauchsliteratur::Korrespondenz"
"20","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christian Otto. Meiningen, 8. Mai 1802 bis 10. Mai 1802.","1802","Gebrauchsliteratur::Korrespondenz"
"20","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christoph Friedrich Beckmann. Hof, 20. September 1789.","1789","Gebrauchsliteratur::Korrespondenz"
"20","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Christoph Otto und Renate Otto. Hof, 22. März 1796.","1796","Gebrauchsliteratur::Korrespondenz"
"20","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Emanuel. Bayreuth, 1. November 1804.","1804","Gebrauchsliteratur::Korrespondenz"
"20","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Emanuel. Coburg, 14. September 1803.","1803","Gebrauchsliteratur::Korrespondenz"
"20","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Emanuel. Hof, 10. Mai 97.","1797","Gebrauchsliteratur::Korrespondenz"
"20","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Emanuel. Hof, 3. Juni 1795.","1795","Gebrauchsliteratur::Korrespondenz"
"20","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Friedrich Benedikt von Oertel. Hof, 21. Oktober 97.","1797","Gebrauchsliteratur::Korrespondenz"
"20","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Friedrich Benedikt von Oertel. Weimar, 13. November 1798.","1798","Gebrauchsliteratur::Korrespondenz"
"20","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Friedrich Haug. Bayreuth, 30. Dezember 1814.","1814","Gebrauchsliteratur::Korrespondenz"
"20","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Friedrich Immanuel Niethammer. Bayreuth, 8. Juli 1811.","1811","Gebrauchsliteratur::Korrespondenz"
"20","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Georg Andreas Reimer. Bayreuth, 14. Juli 1820 bis 15. Juli 1820.","1820","Gebrauchsliteratur::Korrespondenz"
"20","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Georg Andreas Reimer. Bayreuth, 2. Januar 1819.","1819","Gebrauchsliteratur::Korrespondenz"
"20","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Heinrich Eberhard Gottlob und Sophie Paulus. Bayreuth, 7. November 1817.","1817","Gebrauchsliteratur::Korrespondenz"
"20","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Heinrich Voß. Frankfurt a. M., 6. Juni 1818.","1818","Gebrauchsliteratur::Korrespondenz"
"20","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Helmina von Chézy. Bayreuth, 24. November 1811.","1811","Gebrauchsliteratur::Korrespondenz"
"20","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Jean Baptiste Jules Bernadotte. Bayreuth, August 1806.","1806","Gebrauchsliteratur::Korrespondenz"
"20","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Johann Bernhard Hermann. Töpen bei Hof, 20. Mai 1788.","1788","Gebrauchsliteratur::Korrespondenz"
"20","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Johann Christian Dieterich. Bayreuth, 3. Dezember 1807.","1807","Gebrauchsliteratur::Korrespondenz"
"20","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Johann Ernst Wagner. Bayreuth, 19. Januar 1811 bis 25. Januar 1811.","1811","Gebrauchsliteratur::Korrespondenz"
"20","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Johann Ernst Wagner. Bayreuth, 28. April 1808.","1808","Gebrauchsliteratur::Korrespondenz"
"20","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Johann Friedrich Freiherr Cotta von Cottendorf. Bayreuth, 2. August 1811.","1811","Gebrauchsliteratur::Korrespondenz"
"20","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Johann Friedrich Freiherr Cotta von Cottendorf. Bayreuth, 27. November 1812.","1812","Gebrauchsliteratur::Korrespondenz"
"20","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Johann Salomon Christoph Schweigger. Bayreuth, 16. April 1814.","1814","Gebrauchsliteratur::Korrespondenz"
"20","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Johann Wilhelm Ludwig Gleim. Leipzig, 8. August 1798.","1798","Gebrauchsliteratur::Korrespondenz"
"20","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Johann Wilhelm Vogel. Leipzig, Ende Mai 1781.","1781","Gebrauchsliteratur::Korrespondenz"
"20","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Josepha Charlotte von Lochner. Bayreuth, 28. April 1815.","1815","Gebrauchsliteratur::Korrespondenz"
"20","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Karl Ludwig von Knebel. Bayreuth, 17. Mai 1814.","1814","Gebrauchsliteratur::Korrespondenz"
"20","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Luise Förster. Bayreuth, 31. Mai 1823.","1823","Gebrauchsliteratur::Korrespondenz"
"20","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Paul Emile Thieriot. Bayreuth, 28. März 1805.","1805","Gebrauchsliteratur::Korrespondenz"
"20","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Paul Emile Thieriot. Weimar, 17. August 1800.","1800","Gebrauchsliteratur::Korrespondenz"
"20","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Renate Otto. Weimar, 28. Februar 1800.","1800","Gebrauchsliteratur::Korrespondenz"
"20","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Renate Wirth. Schwarzenbach a. d. Saale, 10. November 1790.","1790","Gebrauchsliteratur::Korrespondenz"
"20","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Sophie Paulus. Mainz, 10. August 1817.","1817","Gebrauchsliteratur::Korrespondenz"
"20","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Wilhelmine Uthe-Spazier. Bayreuth, 12. März 1821.","1821","Gebrauchsliteratur::Korrespondenz"
"20","Berend, Eduard (#118655795; ed.)","Von Jean Paul an unbekannte Korrespondenten. Bayreuth, 5. November 1814.","1814","Gebrauchsliteratur::Korrespondenz"
"19","Berend, Eduard (#118655795; ed.)","Eintrag in ein Stammbuch. Von Jean Paul an Thomas Johann Seebeck. Bayreuth, Mai 1812.","1812","Gebrauchsliteratur::Korrespondenz"
"19","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Albrecht, Christian und Christoph Otto. Hof, Juli 1786.","1786","Gebrauchsliteratur::Korrespondenz"
"19","Berend, Eduard (#118655795; ed.)","Von Jean Paul an August Gottlieb Meißner. Leipzig, 19. Oktober 1784.","1784","Gebrauchsliteratur::Korrespondenz"
"19","Berend, Eduard (#118655795; ed.)","Von Jean Paul an August Leopold Emil. Bayreuth, 13. Dezember 1804.","1804","Gebrauchsliteratur::Korrespondenz"
"19","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Auguste Schlichtegroll und Adolf Heinrich Friedrich (ab 1808) von Schlichtegroll. Weimar, 3. August 1799.","1799","Gebrauchsliteratur::Korrespondenz"
"19","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Carl August Böttiger. Weimar, 1798 oder 1799.","1798","Gebrauchsliteratur::Korrespondenz"
"19","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Caroline Friedericke von Berg. Bayreuth, 8. Dezember 1804.","1804","Gebrauchsliteratur::Korrespondenz"
"19","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Caroline Richter. Bayreuth, 22. Januar 1820.","1820","Gebrauchsliteratur::Korrespondenz"
"19","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Caroline Richter. Bayreuth, 29. Juli 1824 bis 30. Juli 1824.","1824","Gebrauchsliteratur::Korrespondenz"
"19","Berend, Eduard (#118655795; ed.)","Von Jean Paul an Charlotte von Kalb. Hof, 9. März 1796.","1796","Gebrauchsliteratur::Korrespondenz"
